RC[CLU_1001]		737	Dist (km)
>	L[3118602190990] tel	4
>	L[3118602190591] tel	98
>	L[SHC1]	412	20.00
>	L[SHC1] tel	20
>	L[THC1]	137	25.00
>	L[THC1] tel	6
RC[CLU_2934]		2498	Dist (km)
>	L[3118602191059]	1879	1.30
>	L[3118602191059] tel	93
>	L[SHC1]	374	20.00
>	L[SHC1] tel	18
>	L[THC1]	124	25.00
>	L[THC1] tel	6
RC[CLU_2935]		2878	Dist (km)
>	L[3118602190869]	424	4.38
>	L[3118602190605]	892	4.63
>	L[3118602190109]	1	3.71
>	L[3118602190788]	846	1.69
>	L[3118602190869] tel	21
>	L[3118602190605] tel	44
>	L[3118602190109] tel	0
>	L[3118602190788] tel	42
>	L[SHC1]	431	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_2936]		2748	Dist (km)
>	L[3118602190109]	2067	3.75
>	L[3118602190109] tel	103
>	L[SHC1]	412	20.00
>	L[SHC1] tel	20
>	L[THC1]	137	25.00
>	L[THC1] tel	6
RC[CLU_2937]		2832	Dist (km)
>	L[CLU_3121]	2130	4.40
>	L[CLU_3121] tel	106
>	L[SHC1]	424	20.00
>	L[SHC1] tel	21
>	L[THC1]	141	25.00
>	L[THC1] tel	7
RC[CLU_2938]		2490	Dist (km)
>	L[3118602190109]	146	4.23
>	L[3118607110316]	283	4.38
>	L[3118602190397]	195	3.01
>	L[3118602190400]	1248	4.26
>	L[3118602190109] tel	7
>	L[3118607110316] tel	14
>	L[3118602190397] tel	9
>	L[3118602190400] tel	62
>	L[SHC1]	373	20.00
>	L[SHC1] tel	18
>	L[THC1]	124	25.00
>	L[THC1] tel	6
RC[CLU_2939]		372	Dist (km)
>	L[3118602190788]	279	1.87
>	L[3118602190788] tel	13
>	L[SHC1]	55	20.00
>	L[SHC1] tel	2
>	L[THC1]	18	25.00
>	L[THC1] tel	0
RC[CLU_2940]		991	Dist (km)
>	L[CLU_2943]	745	0.94
>	L[CLU_2943] tel	37
>	L[SHC1]	148	20.00
>	L[SHC1] tel	7
>	L[THC1]	49	25.00
>	L[THC1] tel	2
RC[CLU_2941]		2933	Dist (km)
>	L[3118602190591]	2206	0.52
>	L[3118602190591] tel	110
>	L[SHC1]	439	20.00
>	L[SHC1] tel	21
>	L[THC1]	146	25.00
>	L[THC1] tel	7
RC[CLU_2942]		2657	Dist (km)
>	L[3118602191229]	2099	0.00
>	L[SHC1]	398	20.00
>	L[SHC1] tel	19
>	L[THC1]	132	25.00
>	L[THC1] tel	6
RC[CLU_2943]		2965	Dist (km)
>	L[CLU_2943]	2342	0.00
>	L[SHC1]	444	20.00
>	L[SHC1] tel	22
>	L[THC1]	148	25.00
>	L[THC1] tel	7
RC[CLU_2944]		2033	Dist (km)
>	L[CLU_3121]	1529	3.96
>	L[CLU_3121] tel	76
>	L[SHC1]	304	20.00
>	L[SHC1] tel	15
>	L[THC1]	101	25.00
>	L[THC1] tel	5
RC[CLU_2945]		2862	Dist (km)
>	L[CLU_2943]	2153	0.73
>	L[CLU_2943] tel	107
>	L[SHC1]	429	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_2946]		1244	Dist (km)
>	L[3118602190931]	935	4.18
>	L[3118602190931] tel	46
>	L[SHC1]	186	20.00
>	L[SHC1] tel	9
>	L[THC1]	62	25.00
>	L[THC1] tel	3
RC[CLU_2947]		2447	Dist (km)
>	L[3118602190591]	1841	0.87
>	L[3118602190591] tel	92
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_2948]		2333	Dist (km)
>	L[3118607116306]	617	4.85
>	L[3118602190486]	1137	4.64
>	L[3118607116306] tel	30
>	L[3118602190486] tel	56
>	L[SHC1]	349	20.00
>	L[SHC1] tel	17
>	L[THC1]	116	25.00
>	L[THC1] tel	5
RC[CLU_2949]		2793	Dist (km)
>	L[3118602190591]	1407	1.09
>	L[3118602190869]	650	1.79
>	L[3118602190486]	43	4.58
>	L[3118602190591] tel	70
>	L[3118602190869] tel	32
>	L[3118602190486] tel	2
>	L[SHC1]	418	20.00
>	L[SHC1] tel	20
>	L[THC1]	139	25.00
>	L[THC1] tel	6
RC[CLU_2950]		3079	Dist (km)
>	L[3118602190990]	2432	0.00
>	L[SHC1]	461	20.00
>	L[SHC1] tel	23
>	L[THC1]	153	25.00
>	L[THC1] tel	7
RC[CLU_2951]		258	Dist (km)
>	L[3118602191229]	187	0.82
>	L[CLU_3121]	6	3.17
>	L[3118602191229] tel	9
>	L[CLU_3121] tel	0
>	L[SHC1]	38	20.00
>	L[SHC1] tel	1
>	L[THC1]	12	25.00
>	L[THC1] tel	0
RC[CLU_2952]		1872	Dist (km)
>	L[CLU_2943]	1408	1.74
>	L[CLU_2943] tel	70
>	L[SHC1]	280	20.00
>	L[SHC1] tel	14
>	L[THC1]	93	25.00
>	L[THC1] tel	4
RC[CLU_2953]		2995	Dist (km)
>	L[3118602190931]	647	2.65
>	L[CLU_2970]	1606	1.18
>	L[3118602190931] tel	32
>	L[CLU_2970] tel	80
>	L[SHC1]	449	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_2954]		1278	Dist (km)
>	L[3118602190532]	839	1.02
>	L[3118602190494]	122	1.42
>	L[3118602190532] tel	41
>	L[3118602190494] tel	6
>	L[SHC1]	191	20.00
>	L[SHC1] tel	9
>	L[THC1]	63	25.00
>	L[THC1] tel	3
RC[CLU_2955]		2266	Dist (km)
>	L[3118602190567]	1790	0.00
>	L[SHC1]	339	20.00
>	L[SHC1] tel	16
>	L[THC1]	113	25.00
>	L[THC1] tel	5
RC[CLU_2956]		2460	Dist (km)
>	L[CLU_2970]	1850	1.80
>	L[CLU_2970] tel	92
>	L[SHC1]	369	20.00
>	L[SHC1] tel	18
>	L[THC1]	123	25.00
>	L[THC1] tel	6
RC[CLU_2957]		2226	Dist (km)
>	L[CLU_2970]	1674	2.19
>	L[CLU_2970] tel	83
>	L[SHC1]	333	20.00
>	L[SHC1] tel	16
>	L[THC1]	111	25.00
>	L[THC1] tel	5
RC[CLU_2958]		2990	Dist (km)
>	L[CLU_2970]	2249	2.48
>	L[CLU_2970] tel	112
>	L[SHC1]	448	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_2959]		727	Dist (km)
>	L[3118602190923]	546	4.37
>	L[3118602190923] tel	27
>	L[SHC1]	109	20.00
>	L[SHC1] tel	5
>	L[THC1]	36	25.00
>	L[THC1] tel	1
RC[CLU_2960]		2015	Dist (km)
>	L[CLU_2970]	1516	1.27
>	L[CLU_2970] tel	75
>	L[SHC1]	302	20.00
>	L[SHC1] tel	15
>	L[THC1]	100	25.00
>	L[THC1] tel	5
RC[CLU_2961]		2836	Dist (km)
>	L[CLU_2961]	2240	0.00
>	L[SHC1]	425	20.00
>	L[SHC1] tel	21
>	L[THC1]	141	25.00
>	L[THC1] tel	7
RC[CLU_2962]		2822	Dist (km)
>	L[3118602190486]	511	3.25
>	L[CLU_2970]	1611	1.63
>	L[3118602190486] tel	25
>	L[CLU_2970] tel	80
>	L[SHC1]	423	20.00
>	L[SHC1] tel	21
>	L[THC1]	141	25.00
>	L[THC1] tel	7
RC[CLU_2963]		780	Dist (km)
>	L[3118602190923]	586	4.72
>	L[3118602190923] tel	29
>	L[SHC1]	117	20.00
>	L[SHC1] tel	5
>	L[THC1]	39	25.00
>	L[THC1] tel	1
RC[CLU_2964]		2730	Dist (km)
>	L[3118602190486]	2054	2.79
>	L[3118602190486] tel	102
>	L[SHC1]	409	20.00
>	L[SHC1] tel	20
>	L[THC1]	136	25.00
>	L[THC1] tel	6
RC[CLU_2965]		1152	Dist (km)
>	L[3118602190494]	866	0.24
>	L[3118602190494] tel	43
>	L[SHC1]	172	20.00
>	L[SHC1] tel	8
>	L[THC1]	57	25.00
>	L[THC1] tel	2
RC[CLU_2966]		2451	Dist (km)
>	L[3118602190931]	1844	2.67
>	L[3118602190931] tel	92
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_2967]		1146	Dist (km)
>	L[3118602190494]	862	0.94
>	L[3118602190494] tel	43
>	L[SHC1]	171	20.00
>	L[SHC1] tel	8
>	L[THC1]	57	25.00
>	L[THC1] tel	2
RC[CLU_2968]		2740	Dist (km)
>	L[3118607116306]	497	2.37
>	L[3118602190931]	1563	2.06
>	L[3118607116306] tel	24
>	L[3118602190931] tel	78
>	L[SHC1]	411	20.00
>	L[SHC1] tel	20
>	L[THC1]	137	25.00
>	L[THC1] tel	6
RC[CLU_2969]		2506	Dist (km)
>	L[3118602190923]	2	3.70
>	L[3118602190893]	1883	4.58
>	L[3118602190923] tel	0
>	L[3118602190893] tel	94
>	L[SHC1]	375	20.00
>	L[SHC1] tel	18
>	L[THC1]	125	25.00
>	L[THC1] tel	6
RC[CLU_2970]		2714	Dist (km)
>	L[3118602190532]	398	0.90
>	L[CLU_2961]	1642	1.14
>	L[3118602190532] tel	19
>	L[CLU_2961] tel	82
>	L[SHC1]	407	20.00
>	L[SHC1] tel	20
>	L[THC1]	135	25.00
>	L[THC1] tel	6
RC[CLU_2971]		1948	Dist (km)
>	L[3118602190931]	1465	1.43
>	L[3118602190931] tel	73
>	L[SHC1]	292	20.00
>	L[SHC1] tel	14
>	L[THC1]	97	25.00
>	L[THC1] tel	4
RC[CLU_2972]		2578	Dist (km)
>	L[3118602190931]	1939	1.62
>	L[3118602190931] tel	96
>	L[SHC1]	386	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_2973]		2002	Dist (km)
>	L[3118602190494]	1581	0.00
>	L[SHC1]	300	20.00
>	L[SHC1] tel	15
>	L[THC1]	100	25.00
>	L[THC1] tel	5
RC[CLU_2974]		263	Dist (km)
>	L[3118607116306]	197	2.48
>	L[3118607116306] tel	9
>	L[SHC1]	39	20.00
>	L[SHC1] tel	1
>	L[THC1]	13	25.00
>	L[THC1] tel	0
RC[CLU_2975]		570	Dist (km)
>	L[CLU_2943]	428	2.29
>	L[CLU_2943] tel	21
>	L[SHC1]	85	20.00
>	L[SHC1] tel	4
>	L[THC1]	28	25.00
>	L[THC1] tel	1
RC[CLU_2976]		2171	Dist (km)
>	L[CLU_2971]	1633	0.70
>	L[CLU_2971] tel	81
>	L[SHC1]	325	20.00
>	L[SHC1] tel	16
>	L[THC1]	108	25.00
>	L[THC1] tel	5
RC[CLU_2977]		2839	Dist (km)
>	L[CLU_2971]	2136	1.06
>	L[CLU_2971] tel	106
>	L[SHC1]	425	20.00
>	L[SHC1] tel	21
>	L[THC1]	141	25.00
>	L[THC1] tel	7
RC[CLU_2978]		2878	Dist (km)
>	L[CLU_2961]	2165	1.23
>	L[CLU_2961] tel	108
>	L[SHC1]	431	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_2979]		2920	Dist (km)
>	L[CLU_2961]	2196	1.31
>	L[CLU_2961] tel	109
>	L[SHC1]	438	20.00
>	L[SHC1] tel	21
>	L[THC1]	146	25.00
>	L[THC1] tel	7
RC[CLU_2980]		3214	Dist (km)
>	L[CLU_2961]	2418	2.02
>	L[CLU_2961] tel	120
>	L[SHC1]	482	20.00
>	L[SHC1] tel	24
>	L[THC1]	160	25.00
>	L[THC1] tel	8
RC[CLU_2981]		2927	Dist (km)
>	L[3118602190893]	104	2.33
>	L[3118602190915]	652	2.75
>	L[3118602190222]	1445	1.56
>	L[3118602190893] tel	5
>	L[3118602190915] tel	32
>	L[3118602190222] tel	72
>	L[SHC1]	439	20.00
>	L[SHC1] tel	21
>	L[THC1]	146	25.00
>	L[THC1] tel	7
RC[CLU_2982]		2618	Dist (km)
>	L[CLU_2943]	1969	2.63
>	L[CLU_2943] tel	98
>	L[SHC1]	392	20.00
>	L[SHC1] tel	19
>	L[THC1]	130	25.00
>	L[THC1] tel	6
RC[CLU_2983]		2180	Dist (km)
>	L[3118602190869]	593	0.92
>	L[3118602190605]	838	0.24
>	L[3118602190109]	207	0.91
>	L[CLU_2943]	0	3.23
>	L[3118602190869] tel	29
>	L[3118602190605] tel	41
>	L[3118602190109] tel	10
>	L[CLU_2943] tel	0
>	L[SHC1]	327	20.00
>	L[SHC1] tel	16
>	L[THC1]	109	25.00
>	L[THC1] tel	5
RC[CLU_2984]		2882	Dist (km)
>	L[3118602190923]	2168	3.42
>	L[3118602190923] tel	108
>	L[SHC1]	432	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_2985]		935	Dist (km)
>	L[CLU_2943]	703	3.21
>	L[CLU_2943] tel	35
>	L[SHC1]	140	20.00
>	L[SHC1] tel	7
>	L[THC1]	46	25.00
>	L[THC1] tel	2
RC[CLU_2986]		589	Dist (km)
>	L[3118602190605]	411	0.77
>	L[CLU_2961]	32	2.20
>	L[3118602190605] tel	20
>	L[CLU_2961] tel	1
>	L[SHC1]	88	20.00
>	L[SHC1] tel	4
>	L[THC1]	29	25.00
>	L[THC1] tel	1
RC[CLU_2987]		2547	Dist (km)
>	L[CLU_2943]	1181	4.44
>	L[CLU_2961]	735	2.40
>	L[CLU_2943] tel	59
>	L[CLU_2961] tel	36
>	L[SHC1]	382	20.00
>	L[SHC1] tel	19
>	L[THC1]	127	25.00
>	L[THC1] tel	6
RC[CLU_2988]		2670	Dist (km)
>	L[CLU_2943]	1738	4.16
>	L[CLU_2961]	270	2.12
>	L[CLU_2943] tel	86
>	L[CLU_2961] tel	13
>	L[SHC1]	400	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	6
RC[CLU_2989]		1895	Dist (km)
>	L[CLU_2971]	1425	2.09
>	L[CLU_2971] tel	71
>	L[SHC1]	284	20.00
>	L[SHC1] tel	14
>	L[THC1]	94	25.00
>	L[THC1] tel	4
RC[CLU_2990]		2427	Dist (km)
>	L[3118602190931]	1917	0.00
>	L[SHC1]	364	20.00
>	L[SHC1] tel	18
>	L[THC1]	121	25.00
>	L[THC1] tel	6
RC[CLU_2991]		2946	Dist (km)
>	L[3118602190532]	346	2.73
>	L[CLU_2971]	1870	1.92
>	L[3118602190532] tel	17
>	L[CLU_2971] tel	93
>	L[SHC1]	441	20.00
>	L[SHC1] tel	22
>	L[THC1]	147	25.00
>	L[THC1] tel	7
RC[CLU_2992]		782	Dist (km)
>	L[3118602190893]	588	2.45
>	L[3118602190893] tel	29
>	L[SHC1]	117	20.00
>	L[SHC1] tel	5
>	L[THC1]	39	25.00
>	L[THC1] tel	1
RC[CLU_2993]		2450	Dist (km)
>	L[3118607116306]	1935	0.00
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_2994]		2414	Dist (km)
>	L[3118602190532]	1816	2.62
>	L[3118602190532] tel	90
>	L[SHC1]	362	20.00
>	L[SHC1] tel	18
>	L[THC1]	120	25.00
>	L[THC1] tel	6
RC[CLU_2995]		927	Dist (km)
>	L[3118602190222]	697	0.87
>	L[3118602190222] tel	34
>	L[SHC1]	139	20.00
>	L[SHC1] tel	6
>	L[THC1]	46	25.00
>	L[THC1] tel	2
RC[CLU_2996]		2906	Dist (km)
>	L[3118602190923]	2295	0.00
>	L[SHC1]	435	20.00
>	L[SHC1] tel	21
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_2997]		2812	Dist (km)
>	L[3118602190923]	867	0.78
>	L[CLU_2971]	1248	3.46
>	L[3118602190923] tel	43
>	L[CLU_2971] tel	62
>	L[SHC1]	421	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_2998]		2544	Dist (km)
>	L[3118602190532]	341	4.95
>	L[3118602190923]	1572	1.26
>	L[3118602190532] tel	17
>	L[3118602190923] tel	78
>	L[SHC1]	381	20.00
>	L[SHC1] tel	19
>	L[THC1]	127	25.00
>	L[THC1] tel	6
RC[CLU_2999]		2240	Dist (km)
>	L[3118602190915]	1769	0.00
>	L[SHC1]	336	20.00
>	L[SHC1] tel	16
>	L[THC1]	112	25.00
>	L[THC1] tel	5
RC[CLU_3000]		2940	Dist (km)
>	L[3118602190923]	2212	0.47
>	L[3118602190923] tel	110
>	L[SHC1]	441	20.00
>	L[SHC1] tel	22
>	L[THC1]	147	25.00
>	L[THC1] tel	7
RC[CLU_3001]		1707	Dist (km)
>	L[3118602190923]	386	0.88
>	L[3118602190486]	898	0.66
>	L[3118602190923] tel	19
>	L[3118602190486] tel	44
>	L[SHC1]	256	20.00
>	L[SHC1] tel	12
>	L[THC1]	85	25.00
>	L[THC1] tel	4
RC[CLU_3002]		1476	Dist (km)
>	L[CLU_2971]	1110	2.65
>	L[CLU_2971] tel	55
>	L[SHC1]	221	20.00
>	L[SHC1] tel	11
>	L[THC1]	73	25.00
>	L[THC1] tel	3
RC[CLU_3003]		1918	Dist (km)
>	L[3118602190222]	1443	0.59
>	L[3118602190222] tel	72
>	L[SHC1]	287	20.00
>	L[SHC1] tel	14
>	L[THC1]	95	25.00
>	L[THC1] tel	4
RC[CLU_3004]		2461	Dist (km)
>	L[CLU_2971]	1851	3.70
>	L[CLU_2971] tel	92
>	L[SHC1]	369	20.00
>	L[SHC1] tel	18
>	L[THC1]	123	25.00
>	L[THC1] tel	6
RC[CLU_3005]		2568	Dist (km)
>	L[3118602190893]	2028	0.00
>	L[SHC1]	385	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_3006]		2011	Dist (km)
>	L[3118602190222]	1513	1.09
>	L[3118602190222] tel	75
>	L[SHC1]	301	20.00
>	L[SHC1] tel	15
>	L[THC1]	100	25.00
>	L[THC1] tel	5
RC[CLU_3007]		1909	Dist (km)
>	L[3118607116306]	31	3.33
>	L[3118602190222]	1405	2.12
>	L[3118607116306] tel	1
>	L[3118602190222] tel	70
>	L[SHC1]	286	20.00
>	L[SHC1] tel	14
>	L[THC1]	95	25.00
>	L[THC1] tel	4
RC[CLU_3008]		1034	Dist (km)
>	L[CLU_2971]	777	3.53
>	L[CLU_2971] tel	38
>	L[SHC1]	155	20.00
>	L[SHC1] tel	7
>	L[THC1]	51	25.00
>	L[THC1] tel	2
RC[CLU_3009]		2518	Dist (km)
>	L[3118602190486]	1989	0.00
>	L[SHC1]	377	20.00
>	L[SHC1] tel	18
>	L[THC1]	125	25.00
>	L[THC1] tel	6
RC[CLU_3010]		2716	Dist (km)
>	L[3118602190893]	1704	0.72
>	L[3118602190915]	339	0.47
>	L[3118602190893] tel	85
>	L[3118602190915] tel	16
>	L[SHC1]	407	20.00
>	L[SHC1] tel	20
>	L[THC1]	135	25.00
>	L[THC1] tel	6
RC[CLU_3011]		1667	Dist (km)
>	L[3118602190532]	1254	4.39
>	L[3118602190532] tel	62
>	L[SHC1]	250	20.00
>	L[SHC1] tel	12
>	L[THC1]	83	25.00
>	L[THC1] tel	4
RC[CLU_3012]		2977	Dist (km)
>	L[3118602190222]	2239	0.04
>	L[3118602190222] tel	111
>	L[SHC1]	446	20.00
>	L[SHC1] tel	22
>	L[THC1]	148	25.00
>	L[THC1] tel	7
RC[CLU_3013]		1418	Dist (km)
>	L[3118602190222]	1120	0.00
>	L[SHC1]	212	20.00
>	L[SHC1] tel	10
>	L[THC1]	70	25.00
>	L[THC1] tel	3
RC[CLU_3014]		2841	Dist (km)
>	L[3118602190893]	1901	0.96
>	L[3118602190222]	82	1.72
>	L[CLU_2971]	153	4.68
>	L[3118602190893] tel	95
>	L[3118602190222] tel	4
>	L[CLU_2971] tel	7
>	L[SHC1]	426	20.00
>	L[SHC1] tel	21
>	L[THC1]	142	25.00
>	L[THC1] tel	7
RC[CLU_3015]		292	Dist (km)
>	L[3118602190915]	219	0.62
>	L[3118602190915] tel	10
>	L[SHC1]	43	20.00
>	L[SHC1] tel	2
>	L[THC1]	14	25.00
>	L[THC1] tel	0
RC[CLU_3016]		2880	Dist (km)
>	L[3118602190486]	428	0.51
>	L[CLU_2961]	1738	3.47
>	L[3118602190486] tel	21
>	L[CLU_2961] tel	86
>	L[SHC1]	432	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3017]		1055	Dist (km)
>	L[3118602190915]	793	1.15
>	L[3118602190915] tel	39
>	L[SHC1]	158	20.00
>	L[SHC1] tel	7
>	L[THC1]	52	25.00
>	L[THC1] tel	2
RC[CLU_3018]		2616	Dist (km)
>	L[3118602190532]	87	4.30
>	L[3118602190486]	1880	1.39
>	L[3118602190532] tel	4
>	L[3118602190486] tel	94
>	L[SHC1]	392	20.00
>	L[SHC1] tel	19
>	L[THC1]	130	25.00
>	L[THC1] tel	6
RC[CLU_3019]		2599	Dist (km)
>	L[3118602220261]	1955	0.71
